no_keluarga,jumlah_indikator,kecamatan,kelurahan,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,jenis_kelamin,status_kawin,umur,ijazah_tertinggi,status_pekerjaan,jenis_lantai,jenis_dinding,jenis_atap,sumber_penerangan,daya_listrik,fasilitas_bab,sumber_air,bahan_bakar,bantuan_sembako,bantuan_pkh,bantuan_blt,subsidi_listrik,subsidi_lpg,bantuan_pemda,bantuan_non_pemerintah,jenis_disabilitas,butuh_pangan,butuh_sandang,butuh_kesehatan,butuh_pendidikan,butuh_dokumen,status_keluarga
4911,2,bontang_barat,belimbing,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,4069493223,,2,5,3,3,1,2,1,2,5,2,2,2,1,2,2,2,0,1,2,0,0,0,2
4911,2,bontang_barat,belimbing,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,2903063655,1,,5,3,3,1,2,1,2,5,2,2,2,1,2,2,2,0,2,2,0,0,0,2
4911,2,bontang_barat,belimbing,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,959093223,,,5,3,3,1,2,1,2,5,2,2,2,1,2,2,2,0,2,2,0,0,0,2
4911,2,bontang_barat,belimbing,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,771745379,,,5,3,3,1,2,1,2,5,2,2,2,1,2,2,2,0,2,2,0,0,0,2
4911,1,bontang_barat,belimbing,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,354234086,,,5,3,3,1,2,1,2,5,2,2,2,1,2,2,2,0,2,2,0,0,0,2
4912,6,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,2,4,6366396714,8,,6,1,3,1,1,1,2,5,2,2,1,2,2,2,2,0,1,2,0,0,0,2
4912,6,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,1,3190945379,,1,6,1,3,1,1,1,2,5,2,2,1,2,2,2,2,3,1,2,0,0,2,2
4913,3,bontang_selatan,satimpo,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,2,5,1707538398,2,3,6,3,3,1,2,1,4,6,1,1,2,2,2,1,2,0,1,2,0,0,0,2
4913,3,bontang_selatan,satimpo,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,1,1,210411498,,,6,3,3,1,2,1,4,6,1,1,2,2,2,1,2,0,1,2,0,0,0,2
4914,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,4,4487004517,3,,2,1,3,1,2,1,2,4,1,2,2,2,2,2,2,0,2,2,0,0,0,1
4914,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,2233389733,3,5,2,1,3,1,2,1,2,4,1,2,2,2,2,2,2,0,2,2,0,0,0,1
4914,4,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1700914989,2,,2,1,3,1,2,1,2,4,1,2,2,2,2,2,2,0,2,2,0,0,0,1
4914,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,923374127,,,2,1,3,1,2,1,2,4,1,2,2,2,2,2,2,0,2,2,0,0,0,1
4915,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,2,5624574948,3,3,7,5,3,1,2,1,2,5,2,2,2,2,2,1,2,0,1,2,0,0,0,4
4915,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,2,5235922792,3,,7,5,3,1,2,1,2,5,2,2,2,2,2,1,2,0,1,2,0,0,0,4
4915,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,1,2730381930,3,5,7,5,3,1,2,1,2,5,2,2,2,2,2,1,2,0,2,2,0,0,0,4
4915,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,1,1412796714,,,7,5,3,1,2,1,2,5,2,2,2,2,2,1,2,0,1,2,0,4,0,4
4915,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,1,980855852,,,7,5,3,1,2,1,2,5,2,2,2,2,2,1,2,0,1,2,0,"4,5",0,4
4915,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,649685420,,,7,5,3,1,2,1,2,5,2,2,2,2,2,1,2,0,2,2,0,"4,5",0,4
4916,5,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,2,2118426283,3,3,7,5,3,1,1,1,2,4,2,2,2,2,2,1,2,0,1,2,0,0,0,2
4916,5,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,2,1931314989,1,,7,5,3,1,1,1,2,4,2,2,2,2,2,1,2,0,1,2,0,0,0,2
4916,5,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,1,361330595,,,7,5,3,1,1,1,2,4,2,2,2,2,2,1,2,0,1,2,0,0,0,2
4916,5,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,1,685404517,,,7,5,3,1,1,1,2,4,2,2,2,2,2,1,2,0,1,2,0,0,0,2
4916,5,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,1,534248870,,,7,5,3,1,1,1,2,4,2,2,2,2,2,1,2,0,1,2,0,0,0,2
4917,1,bontang_barat,belimbing,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,4,5286071457,1,1,2,1,4,1,2,1,2,4,2,2,2,1,1,2,2,0,2,2,0,0,0,5
4917,1,bontang_barat,belimbing,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2653976180,8,,2,1,4,1,2,1,2,4,2,2,2,1,1,2,2,0,2,2,0,0,0,5
4918,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,2,1916648870,1,3,6,5,3,1,2,1,2,5,2,2,2,2,2,2,2,0,1,2,0,0,0,2
4918,3,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,,,,,,6,5,3,1,2,1,2,5,2,2,2,2,2,2,2,,,,,,,2
4918,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,210411498,,,6,5,3,1,2,1,2,5,2,2,2,2,2,2,2,0,1,2,0,0,0,2
4919,4,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,2,3911004517,1,1,5,3,3,1,1,1,2,4,1,1,2,1,2,2,2,0,1,1,0,0,0,4
4919,4,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,2,3918337577,1,,5,3,3,1,1,1,2,4,1,1,2,1,2,2,2,0,1,1,0,0,0,4
4919,4,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,1693581930,,,5,3,3,1,1,1,2,4,1,1,2,1,2,2,2,0,1,1,0,0,0,4
4919,4,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,887181930,,,5,3,3,1,1,1,2,4,1,1,2,1,2,2,2,0,1,1,0,0,0,4
4920,5,bontang_utara,bontang_baru,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,4,4343181930,2,1,7,5,3,1,3,1,3,6,1,2,2,1,2,1,2,0,2,2,0,0,0,3
4920,4,bontang_utara,bontang_baru,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,1,1960174127,3,2,7,5,3,1,3,1,3,6,1,2,2,1,2,1,2,0,2,2,0,0,0,3
4920,4,bontang_utara,bontang_baru,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,1491804517,,,7,5,3,1,3,1,3,6,1,2,2,1,2,1,2,0,2,2,1,"4,3",0,3
4921,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,5912693223,,3,6,5,3,1,2,1,2,5,1,1,2,2,2,1,2,0,1,2,0,0,0,1
4921,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,2,5192634086,1,,6,5,3,1,2,1,2,5,1,1,2,2,2,1,2,1,1,2,0,0,0,1
4921,4,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,1628530595,3,,6,5,3,1,2,1,2,5,1,1,2,2,2,1,2,0,2,2,0,0,0,1
4922,2,bontang_selatan,tanjung_laut,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,2118426283,3,4,2,1,3,2,0,1,2,4,2,2,2,2,2,2,2,0,1,2,0,0,0,4
4922,2,bontang_selatan,tanjung_laut,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,1837404517,3,,2,1,3,2,0,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
4923,0,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,2535937577,3,4,2,1,3,1,2,1,2,4,1,2,1,2,1,2,2,0,1,2,0,0,0,4
4923,0,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,2514174948,3,4,2,1,3,1,2,1,2,4,1,2,1,2,1,2,2,0,1,2,0,0,0,4
4923,0,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,606160164,,,2,1,3,1,2,1,2,4,1,2,1,2,1,2,2,0,1,2,0,0,0,4
4923,0,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,232174127,,,2,1,3,1,2,1,2,4,1,2,1,2,1,2,2,0,1,2,0,0,0,4
4924,2,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,4,5293404517,8,1,2,1,3,1,2,1,2,4,1,2,2,2,1,2,2,0,2,2,0,0,0,1
4924,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1793879260,3,,2,1,3,1,2,1,2,4,1,2,2,2,1,2,2,0,1,2,0,0,0,1
4924,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1455612320,8,,2,1,3,1,2,1,2,4,1,2,2,2,1,2,2,0,1,2,0,0,0,1
4925,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,1,2,4234841889,8,3,5,3,3,1,2,4,2,4,1,1,1,2,2,2,2,0,1,2,0,0,0,2
4925,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,2,2,4746263655,8,,5,3,3,1,2,4,2,4,1,1,1,2,2,2,2,0,1,2,0,0,0,2
4925,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,1,1,2521271457,1,,5,3,3,1,2,4,2,4,1,1,1,2,2,2,2,0,1,2,0,0,0,2
4925,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,1,1,2103996714,7,,5,3,3,1,2,4,2,4,1,1,1,2,2,2,2,0,1,2,0,0,0,2
4925,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,1,1,1988560164,1,,5,3,3,1,2,4,2,4,1,1,1,2,2,2,2,0,1,2,0,0,0,2
4925,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,2,1,1714871457,1,,5,3,3,1,2,4,2,4,1,1,1,2,2,2,2,0,1,2,0,0,0,2
4926,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,4407760164,3,1,5,3,3,1,2,1,4,4,2,2,2,2,1,2,1,0,1,2,0,0,0,4
4926,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,4047730595,4,4,5,3,3,1,2,1,4,4,2,2,2,2,1,2,1,0,1,2,0,0,0,4
4926,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1412796714,,,5,3,3,1,2,1,4,4,2,2,2,2,1,2,1,0,1,2,0,0,0,4
4926,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1153537577,,,5,3,3,1,2,1,4,4,2,2,2,2,1,2,1,0,1,2,0,0,0,4
4926,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,771745379,,,5,3,3,1,2,1,4,4,2,2,2,2,1,2,1,0,1,2,0,0,0,4
4927,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,5264545379,8,,4,1,3,1,2,1,2,4,2,1,2,2,1,2,2,0,2,2,0,0,0,1
4927,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,5315167145,8,,4,1,3,1,2,1,2,4,2,1,2,2,1,2,2,0,2,2,0,0,0,1
4927,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,2046514989,3,,4,1,3,1,2,1,2,4,2,1,2,2,1,2,2,0,1,2,0,0,0,1
4927,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1275597535,8,,4,1,3,1,2,1,2,4,2,1,2,2,1,2,2,3,1,2,0,0,0,1
4927,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1923981930,8,,4,1,3,1,2,1,2,4,2,1,2,2,1,2,2,0,1,2,0,0,0,1
4927,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,570441067,,,4,1,3,1,2,1,2,4,2,1,2,2,1,2,2,0,1,2,0,0,0,1
4928,5,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,1,2,5754441067,8,,2,1,3,1,1,4,2,4,2,1,2,1,2,2,2,0,1,2,0,0,0,2
4928,6,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,2,2,5488085420,8,3,2,1,3,1,1,4,2,4,2,1,2,1,2,2,2,0,1,2,0,0,0,2
4928,6,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,1,1,1859167145,8,,2,1,3,1,1,4,2,4,2,1,2,1,2,2,2,0,1,2,0,0,0,2
4928,6,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,2,1,1650293223,8,,2,1,3,1,1,4,2,4,2,1,2,1,2,2,2,0,1,2,0,0,0,2
4929,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,3363863655,1,3,4,1,3,1,2,1,4,4,1,2,2,2,2,2,2,0,1,2,0,0,0,1
4929,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,3126130595,8,,4,1,3,1,2,1,4,4,1,2,2,2,2,2,2,0,1,2,0,0,0,1
4929,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1326455852,,,4,1,3,1,2,1,4,4,1,2,2,2,2,2,2,0,1,2,0,0,0,1
4929,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,872752361,,,4,1,3,1,2,1,4,4,1,2,2,2,2,2,2,0,2,2,0,0,0,1
4929,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,606160164,,,4,1,3,1,2,1,4,4,1,2,2,2,2,2,2,0,2,2,0,0,0,1
4929,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,512722792,,,4,1,3,1,2,1,4,4,1,2,2,2,2,2,2,0,1,2,0,0,0,1
4930,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,3,3284619301,8,3,4,1,3,1,2,1,4,4,2,1,1,2,1,2,2,0,1,2,0,0,0,2
4930,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1441655852,2,,4,1,3,1,2,1,4,4,2,1,1,2,1,2,2,0,1,2,0,0,0,2
4930,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,1311789733,,,4,1,3,1,2,1,4,4,2,1,1,2,1,2,2,0,1,2,0,0,0,2
4930,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,469434086,,,4,1,3,1,2,1,4,4,2,1,1,2,1,2,2,0,1,2,0,0,0,2
4931,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,4788842710,1,3,2,1,3,1,2,1,5,4,2,1,2,2,1,2,2,0,1,2,0,0,0,3
4931,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,4443242710,2,,2,1,3,1,2,1,5,4,2,1,2,2,1,2,2,0,1,2,0,0,0,3
4931,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2376975770,8,,2,1,3,1,2,1,5,4,2,1,2,2,1,2,2,0,1,2,0,0,0,3
4931,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1872887063,8,,2,1,3,1,2,1,5,4,2,1,2,2,1,2,2,0,1,2,0,0,0,3
4931,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1419183572,8,,2,1,3,1,2,1,5,4,2,1,2,2,1,2,2,0,2,2,0,0,0,3
4931,2,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,908234907,,,2,1,3,1,2,1,5,4,2,1,2,2,1,2,2,0,1,2,0,0,0,3
4932,1,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,3558071457,4,4,2,1,3,2,0,1,4,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
4932,1,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,2269581930,3,,2,1,3,2,0,1,4,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
4933,2,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,3,4890322792,1,,2,1,3,2,0,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,3
4933,2,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1376604517,,,2,1,3,2,0,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,3
4933,2,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,1023671457,,,2,1,3,2,0,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,3
4934,2,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,3723893223,2,,2,1,3,2,0,1,2,5,1,1,1,2,2,2,2,0,1,2,0,0,0,4
4934,2,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,3644648870,1,,2,1,3,2,0,1,2,5,1,1,1,2,2,2,2,0,1,2,0,0,0,4
4934,2,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1981463655,3,1,2,1,3,2,0,1,2,5,1,1,1,2,2,2,2,0,1,2,0,0,0,4
4934,2,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1225448870,,,2,1,3,2,0,1,2,5,1,1,1,2,2,2,2,0,2,2,0,0,0,4
4935,4,bontang_barat,kanaan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,2,4429522792,1,4,5,3,2,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
4935,4,bontang_barat,kanaan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,2,2723285420,1,,5,3,2,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
4935,4,bontang_barat,kanaan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,1160634086,,,5,3,2,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,"1,2",0,4
4935,4,bontang_barat,kanaan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,966189733,,,5,3,2,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,"2,1",0,4
4935,4,bontang_barat,kanaan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,879848870,,,5,3,2,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,"1,2",0,4
